"S1","S2","S3","A1","A2","A3","Sex"
-2.76021978417288,-3.49298664693189,-2.38384319779229,3.28218987388922,3.24847276952695,1.84198952377524,-0.296188469267369
5.83167138949897,4.31094157985558,4.28575054008214,5.88425432107817,4.46054224273218,4.41034285760001,0.264153634737098
-0.251249192813809,-1.21970537904838,-1.76890379674327,-1.43589320136256,-1.95996104103787,-2.74793504174405,0.440158202039974
-0.961313821292934,-1.81241277019963,-2.23262054734382,2.57459473691515,-3.20990037955898,-3.00108598511148,0.739949230617738
-1.84700923079431,0.482209827128011,-0.13567261744307,1.08643972706649,0.330792241622987,0.184202867111846,-0.510119310625649
-3.29966448570425,-3.0921134878794,0.00765907902471494,-4.93090551098444,-5.87452232403152,-4.2974257673665,-0.689835905037948
1.59058785239262,-4.12560179332966,0.147998218185168,3.15247454719385,2.32651077591816,1.59122116963193,-0.36116969280608
-3.15595470602244,0.143958484583844,-2.29248706413946,-1.92370249307026,-3.90040199006829,-1.43277796343877,-0.439518524734163
0.280974443543142,1.19860950889894,0.524052189438384,4.49233185354902,2.25579744445102,2.92448975426201,-9.88455254606613e-05
-2.87885153147218,-3.02173954169015,-1.72928510440762,-0.0261851842814675,-2.71048208502219,-0.0700833830669333,0.628604045316287
-0.141515854614396,0.438012674920315,1.26150975042095,-1.95344829780104,-1.43196283225051,0.244182659693763,0.225774481229451
-0.505951231860207,-0.125767134323766,-0.707411882576345,0.536139467185791,0.0647006594534797,0.392673502589908,0.569971177412238
4.49451997992902,3.46517044014017,2.04251408718437,-1.61765212401197,3.32275015976501,-3.26749973464792,0.441979606895452
1.86867379820798,-1.93554178452811,1.09961756294669,-0.286586949221023,-4.0710153657202,-3.90393329517549,0.0133635894947691
-3.10236296445664,-5.19101197695406,-1.73966548538833,-0.551148624391371,-3.32363697111049,-2.46975104327345,0.643289247362461
-0.82096225368464,0.921992186743803,-2.1589326677351,-0.291145495142617,0.219383264123667,0.455467110265201,-0.997855229041982
-1.46425213260199,-2.54500447756218,-2.7590377681537,-2.43015190382736,0.296952092689683,0.284329121121504,0.955727819638036
